fips,date,year,month,day_of_week,d_date
39.0,2021-02-13,2021,2,5,20210213
40.0,2021-02-13,2021,2,5,20210213
41.0,2021-02-13,2021,2,5,20210213
42.0,2021-02-13,2021,2,5,20210213
72.0,2021-02-13,2021,2,5,20210213
44.0,2021-02-13,2021,2,5,20210213
45.0,2021-02-13,2021,2,5,20210213
46.0,2021-02-13,2021,2,5,20210213
47.0,2021-02-13,2021,2,5,20210213
48.0,2021-02-13,2021,2,5,20210213
49.0,2021-02-13,2021,2,5,20210213
51.0,2021-02-13,2021,2,5,20210213
78.0,2021-02-13,2021,2,5,20210213
50.0,2021-02-13,2021,2,5,20210213
53.0,2021-02-13,2021,2,5,20210213
55.0,2021-02-13,2021,2,5,20210213
54.0,2021-02-13,2021,2,5,20210213
56.0,2021-02-13,2021,2,5,20210213
2.0,2021-02-12,2021,2,4,20210212
1.0,2021-02-12,2021,2,4,20210212
5.0,2021-02-12,2021,2,4,20210212
60.0,2021-02-12,2021,2,4,20210212
4.0,2021-02-12,2021,2,4,20210212
6.0,2021-02-12,2021,2,4,20210212
8.0,2021-02-12,2021,2,4,20210212
9.0,2021-02-12,2021,2,4,20210212
11.0,2021-02-12,2021,2,4,20210212
10.0,2021-02-12,2021,2,4,20210212
12.0,2021-02-12,2021,2,4,20210212
13.0,2021-02-12,2021,2,4,20210212
66.0,2021-02-12,2021,2,4,20210212
15.0,2021-02-12,2021,2,4,20210212
19.0,2021-02-12,2021,2,4,20210212
16.0,2021-02-12,2021,2,4,20210212
17.0,2021-02-12,2021,2,4,20210212
18.0,2021-02-12,2021,2,4,20210212
20.0,2021-02-12,2021,2,4,20210212
21.0,2021-02-12,2021,2,4,20210212
22.0,2021-02-12,2021,2,4,20210212
25.0,2021-02-12,2021,2,4,20210212
24.0,2021-02-12,2021,2,4,20210212
23.0,2021-02-12,2021,2,4,20210212
26.0,2021-02-12,2021,2,4,20210212
27.0,2021-02-12,2021,2,4,20210212
29.0,2021-02-12,2021,2,4,20210212
69.0,2021-02-12,2021,2,4,20210212
28.0,2021-02-12,2021,2,4,20210212
30.0,2021-02-12,2021,2,4,20210212
37.0,2021-02-12,2021,2,4,20210212
38.0,2021-02-12,2021,2,4,20210212
31.0,2021-02-12,2021,2,4,20210212
33.0,2021-02-12,2021,2,4,20210212
34.0,2021-02-12,2021,2,4,20210212
35.0,2021-02-12,2021,2,4,20210212
32.0,2021-02-12,2021,2,4,20210212
36.0,2021-02-12,2021,2,4,20210212
39.0,2021-02-12,2021,2,4,20210212
40.0,2021-02-12,2021,2,4,20210212
41.0,2021-02-12,2021,2,4,20210212
42.0,2021-02-12,2021,2,4,20210212
72.0,2021-02-12,2021,2,4,20210212
44.0,2021-02-12,2021,2,4,20210212
45.0,2021-02-12,2021,2,4,20210212
46.0,2021-02-12,2021,2,4,20210212
47.0,2021-02-12,2021,2,4,20210212
48.0,2021-02-12,2021,2,4,20210212
49.0,2021-02-12,2021,2,4,20210212
51.0,2021-02-12,2021,2,4,20210212
78.0,2021-02-12,2021,2,4,20210212
50.0,2021-02-12,2021,2,4,20210212
53.0,2021-02-12,2021,2,4,20210212
55.0,2021-02-12,2021,2,4,20210212
54.0,2021-02-12,2021,2,4,20210212
56.0,2021-02-12,2021,2,4,20210212
2.0,2021-02-11,2021,2,3,20210211
1.0,2021-02-11,2021,2,3,20210211
5.0,2021-02-11,2021,2,3,20210211
60.0,2021-02-11,2021,2,3,20210211
4.0,2021-02-11,2021,2,3,20210211
6.0,2021-02-11,2021,2,3,20210211
8.0,2021-02-11,2021,2,3,20210211
9.0,2021-02-11,2021,2,3,20210211
11.0,2021-02-11,2021,2,3,20210211
10.0,2021-02-11,2021,2,3,20210211
12.0,2021-02-11,2021,2,3,20210211
13.0,2021-02-11,2021,2,3,20210211
66.0,2021-02-11,2021,2,3,20210211
15.0,2021-02-11,2021,2,3,20210211
19.0,2021-02-11,2021,2,3,20210211
16.0,2021-02-11,2021,2,3,20210211
17.0,2021-02-11,2021,2,3,20210211
18.0,2021-02-11,2021,2,3,20210211
20.0,2021-02-11,2021,2,3,20210211
21.0,2021-02-11,2021,2,3,20210211
22.0,2021-02-11,2021,2,3,20210211
25.0,2021-02-11,2021,2,3,20210211
24.0,2021-02-11,2021,2,3,20210211
23.0,2021-02-11,2021,2,3,20210211
26.0,2021-02-11,2021,2,3,20210211
27.0,2021-02-11,2021,2,3,20210211
29.0,2021-02-11,2021,2,3,20210211
69.0,2021-02-11,2021,2,3,20210211
28.0,2021-02-11,2021,2,3,20210211
30.0,2021-02-11,2021,2,3,20210211
37.0,2021-02-11,2021,2,3,20210211
38.0,2021-02-11,2021,2,3,20210211
31.0,2021-02-11,2021,2,3,20210211
33.0,2021-02-11,2021,2,3,20210211
34.0,2021-02-11,2021,2,3,20210211
35.0,2021-02-11,2021,2,3,20210211
32.0,2021-02-11,2021,2,3,20210211
36.0,2021-02-11,2021,2,3,20210211
39.0,2021-02-11,2021,2,3,20210211
40.0,2021-02-11,2021,2,3,20210211
41.0,2021-02-11,2021,2,3,20210211
42.0,2021-02-11,2021,2,3,20210211
72.0,2021-02-11,2021,2,3,20210211
44.0,2021-02-11,2021,2,3,20210211
45.0,2021-02-11,2021,2,3,20210211
46.0,2021-02-11,2021,2,3,20210211
47.0,2021-02-11,2021,2,3,20210211
48.0,2021-02-11,2021,2,3,20210211
49.0,2021-02-11,2021,2,3,20210211
51.0,2021-02-11,2021,2,3,20210211
78.0,2021-02-11,2021,2,3,20210211
50.0,2021-02-11,2021,2,3,20210211
53.0,2021-02-11,2021,2,3,20210211
55.0,2021-02-11,2021,2,3,20210211
54.0,2021-02-11,2021,2,3,20210211
56.0,2021-02-11,2021,2,3,20210211
2.0,2021-02-10,2021,2,2,20210210
1.0,2021-02-10,2021,2,2,20210210
5.0,2021-02-10,2021,2,2,20210210
60.0,2021-02-10,2021,2,2,20210210
4.0,2021-02-10,2021,2,2,20210210
6.0,2021-02-10,2021,2,2,20210210
8.0,2021-02-10,2021,2,2,20210210
9.0,2021-02-10,2021,2,2,20210210
11.0,2021-02-10,2021,2,2,20210210
10.0,2021-02-10,2021,2,2,20210210
12.0,2021-02-10,2021,2,2,20210210
13.0,2021-02-10,2021,2,2,20210210
66.0,2021-02-10,2021,2,2,20210210
15.0,2021-02-10,2021,2,2,20210210
19.0,2021-02-10,2021,2,2,20210210
16.0,2021-02-10,2021,2,2,20210210
17.0,2021-02-10,2021,2,2,20210210
18.0,2021-02-10,2021,2,2,20210210
20.0,2021-02-10,2021,2,2,20210210
21.0,2021-02-10,2021,2,2,20210210
22.0,2021-02-10,2021,2,2,20210210
25.0,2021-02-10,2021,2,2,20210210
24.0,2021-02-10,2021,2,2,20210210
23.0,2021-02-10,2021,2,2,20210210
26.0,2021-02-10,2021,2,2,20210210
27.0,2021-02-10,2021,2,2,20210210
29.0,2021-02-10,2021,2,2,20210210
69.0,2021-02-10,2021,2,2,20210210
28.0,2021-02-10,2021,2,2,20210210
30.0,2021-02-10,2021,2,2,20210210
37.0,2021-02-10,2021,2,2,20210210
38.0,2021-02-10,2021,2,2,20210210
31.0,2021-02-10,2021,2,2,20210210
33.0,2021-02-10,2021,2,2,20210210
34.0,2021-02-10,2021,2,2,20210210
35.0,2021-02-10,2021,2,2,20210210
32.0,2021-02-10,2021,2,2,20210210
36.0,2021-02-10,2021,2,2,20210210
39.0,2021-02-10,2021,2,2,20210210
40.0,2021-02-10,2021,2,2,20210210
41.0,2021-02-10,2021,2,2,20210210
42.0,2021-02-10,2021,2,2,20210210
72.0,2021-02-10,2021,2,2,20210210
44.0,2021-02-10,2021,2,2,20210210
45.0,2021-02-10,2021,2,2,20210210
46.0,2021-02-10,2021,2,2,20210210
47.0,2021-02-10,2021,2,2,20210210
48.0,2021-02-10,2021,2,2,20210210
49.0,2021-02-10,2021,2,2,20210210
51.0,2021-02-10,2021,2,2,20210210
78.0,2021-02-10,2021,2,2,20210210
50.0,2021-02-10,2021,2,2,20210210
53.0,2021-02-10,2021,2,2,20210210
55.0,2021-02-10,2021,2,2,20210210
54.0,2021-02-10,2021,2,2,20210210
56.0,2021-02-10,2021,2,2,20210210
2.0,2021-02-09,2021,2,1,20210209
1.0,2021-02-09,2021,2,1,20210209
5.0,2021-02-09,2021,2,1,20210209
60.0,2021-02-09,2021,2,1,20210209
4.0,2021-02-09,2021,2,1,20210209
6.0,2021-02-09,2021,2,1,20210209
8.0,2021-02-09,2021,2,1,20210209
9.0,2021-02-09,2021,2,1,20210209
11.0,2021-02-09,2021,2,1,20210209
10.0,2021-02-09,2021,2,1,20210209
12.0,2021-02-09,2021,2,1,20210209
13.0,2021-02-09,2021,2,1,20210209
66.0,2021-02-09,2021,2,1,20210209
15.0,2021-02-09,2021,2,1,20210209
19.0,2021-02-09,2021,2,1,20210209
16.0,2021-02-09,2021,2,1,20210209
17.0,2021-02-09,2021,2,1,20210209
18.0,2021-02-09,2021,2,1,20210209
20.0,2021-02-09,2021,2,1,20210209
21.0,2021-02-09,2021,2,1,20210209
22.0,2021-02-09,2021,2,1,20210209
25.0,2021-02-09,2021,2,1,20210209
24.0,2021-02-09,2021,2,1,20210209
23.0,2021-02-09,2021,2,1,20210209
26.0,2021-02-09,2021,2,1,20210209
27.0,2021-02-09,2021,2,1,20210209
29.0,2021-02-09,2021,2,1,20210209
69.0,2021-02-09,2021,2,1,20210209
28.0,2021-02-09,2021,2,1,20210209
30.0,2021-02-09,2021,2,1,20210209
37.0,2021-02-09,2021,2,1,20210209
38.0,2021-02-09,2021,2,1,20210209
31.0,2021-02-09,2021,2,1,20210209
33.0,2021-02-09,2021,2,1,20210209
34.0,2021-02-09,2021,2,1,20210209
35.0,2021-02-09,2021,2,1,20210209
32.0,2021-02-09,2021,2,1,20210209
36.0,2021-02-09,2021,2,1,20210209
39.0,2021-02-09,2021,2,1,20210209
40.0,2021-02-09,2021,2,1,20210209
41.0,2021-02-09,2021,2,1,20210209
42.0,2021-02-09,2021,2,1,20210209
72.0,2021-02-09,2021,2,1,20210209
44.0,2021-02-09,2021,2,1,20210209
45.0,2021-02-09,2021,2,1,20210209
46.0,2021-02-09,2021,2,1,20210209
47.0,2021-02-09,2021,2,1,20210209
48.0,2021-02-09,2021,2,1,20210209
49.0,2021-02-09,2021,2,1,20210209
51.0,2021-02-09,2021,2,1,20210209
78.0,2021-02-09,2021,2,1,20210209
50.0,2021-02-09,2021,2,1,20210209
53.0,2021-02-09,2021,2,1,20210209
55.0,2021-02-09,2021,2,1,20210209
54.0,2021-02-09,2021,2,1,20210209
56.0,2021-02-09,2021,2,1,20210209
2.0,2021-02-08,2021,2,0,20210208
1.0,2021-02-08,2021,2,0,20210208
5.0,2021-02-08,2021,2,0,20210208
60.0,2021-02-08,2021,2,0,20210208
4.0,2021-02-08,2021,2,0,20210208
6.0,2021-02-08,2021,2,0,20210208
8.0,2021-02-08,2021,2,0,20210208
9.0,2021-02-08,2021,2,0,20210208
11.0,2021-02-08,2021,2,0,20210208
10.0,2021-02-08,2021,2,0,20210208
12.0,2021-02-08,2021,2,0,20210208
13.0,2021-02-08,2021,2,0,20210208
66.0,2021-02-08,2021,2,0,20210208
15.0,2021-02-08,2021,2,0,20210208
19.0,2021-02-08,2021,2,0,20210208
16.0,2021-02-08,2021,2,0,20210208
17.0,2021-02-08,2021,2,0,20210208
18.0,2021-02-08,2021,2,0,20210208
20.0,2021-02-08,2021,2,0,20210208
21.0,2021-02-08,2021,2,0,20210208
22.0,2021-02-08,2021,2,0,20210208
25.0,2021-02-08,2021,2,0,20210208
24.0,2021-02-08,2021,2,0,20210208
23.0,2021-02-08,2021,2,0,20210208
26.0,2021-02-08,2021,2,0,20210208
27.0,2021-02-08,2021,2,0,20210208
29.0,2021-02-08,2021,2,0,20210208
69.0,2021-02-08,2021,2,0,20210208
28.0,2021-02-08,2021,2,0,20210208
30.0,2021-02-08,2021,2,0,20210208
37.0,2021-02-08,2021,2,0,20210208
38.0,2021-02-08,2021,2,0,20210208
31.0,2021-02-08,2021,2,0,20210208
33.0,2021-02-08,2021,2,0,20210208
34.0,2021-02-08,2021,2,0,20210208
35.0,2021-02-08,2021,2,0,20210208
32.0,2021-02-08,2021,2,0,20210208
36.0,2021-02-08,2021,2,0,20210208
39.0,2021-02-08,2021,2,0,20210208
40.0,2021-02-08,2021,2,0,20210208
41.0,2021-02-08,2021,2,0,20210208
42.0,2021-02-08,2021,2,0,20210208
72.0,2021-02-08,2021,2,0,20210208
44.0,2021-02-08,2021,2,0,20210208
45.0,2021-02-08,2021,2,0,20210208
46.0,2021-02-08,2021,2,0,20210208
47.0,2021-02-08,2021,2,0,20210208
48.0,2021-02-08,2021,2,0,20210208
49.0,2021-02-08,2021,2,0,20210208
51.0,2021-02-08,2021,2,0,20210208
78.0,2021-02-08,2021,2,0,20210208
50.0,2021-02-08,2021,2,0,20210208
53.0,2021-02-08,2021,2,0,20210208
55.0,2021-02-08,2021,2,0,20210208
54.0,2021-02-08,2021,2,0,20210208
56.0,2021-02-08,2021,2,0,20210208
2.0,2021-02-07,2021,2,6,20210207
1.0,2021-02-07,2021,2,6,20210207
5.0,2021-02-07,2021,2,6,20210207
60.0,2021-02-07,2021,2,6,20210207
4.0,2021-02-07,2021,2,6,20210207
6.0,2021-02-07,2021,2,6,20210207
8.0,2021-02-07,2021,2,6,20210207
9.0,2021-02-07,2021,2,6,20210207
11.0,2021-02-07,2021,2,6,20210207
10.0,2021-02-07,2021,2,6,20210207
12.0,2021-02-07,2021,2,6,20210207
13.0,2021-02-07,2021,2,6,20210207
66.0,2021-02-07,2021,2,6,20210207
15.0,2021-02-07,2021,2,6,20210207
19.0,2021-02-07,2021,2,6,20210207
16.0,2021-02-07,2021,2,6,20210207
17.0,2021-02-07,2021,2,6,20210207
18.0,2021-02-07,2021,2,6,20210207
20.0,2021-02-07,2021,2,6,20210207
21.0,2021-02-07,2021,2,6,20210207
22.0,2021-02-07,2021,2,6,20210207
25.0,2021-02-07,2021,2,6,20210207
24.0,2021-02-07,2021,2,6,20210207
23.0,2021-02-07,2021,2,6,20210207
26.0,2021-02-07,2021,2,6,20210207
27.0,2021-02-07,2021,2,6,20210207
29.0,2021-02-07,2021,2,6,20210207
69.0,2021-02-07,2021,2,6,20210207
28.0,2021-02-07,2021,2,6,20210207
30.0,2021-02-07,2021,2,6,20210207
37.0,2021-02-07,2021,2,6,20210207
38.0,2021-02-07,2021,2,6,20210207
31.0,2021-02-07,2021,2,6,20210207
33.0,2021-02-07,2021,2,6,20210207
34.0,2021-02-07,2021,2,6,20210207
35.0,2021-02-07,2021,2,6,20210207
32.0,2021-02-07,2021,2,6,20210207
36.0,2021-02-07,2021,2,6,20210207
39.0,2021-02-07,2021,2,6,20210207
40.0,2021-02-07,2021,2,6,20210207
41.0,2021-02-07,2021,2,6,20210207
42.0,2021-02-07,2021,2,6,20210207
72.0,2021-02-07,2021,2,6,20210207
44.0,2021-02-07,2021,2,6,20210207
45.0,2021-02-07,2021,2,6,20210207
46.0,2021-02-07,2021,2,6,20210207
47.0,2021-02-07,2021,2,6,20210207
48.0,2021-02-07,2021,2,6,20210207
49.0,2021-02-07,2021,2,6,20210207
51.0,2021-02-07,2021,2,6,20210207
78.0,2021-02-07,2021,2,6,20210207
50.0,2021-02-07,2021,2,6,20210207
53.0,2021-02-07,2021,2,6,20210207
55.0,2021-02-07,2021,2,6,20210207
54.0,2021-02-07,2021,2,6,20210207
56.0,2021-02-07,2021,2,6,20210207
2.0,2021-02-06,2021,2,5,20210206
1.0,2021-02-06,2021,2,5,20210206
5.0,2021-02-06,2021,2,5,20210206
60.0,2021-02-06,2021,2,5,20210206
4.0,2021-02-06,2021,2,5,20210206
6.0,2021-02-06,2021,2,5,20210206
8.0,2021-02-06,2021,2,5,20210206
9.0,2021-02-06,2021,2,5,20210206
11.0,2021-02-06,2021,2,5,20210206
10.0,2021-02-06,2021,2,5,20210206
12.0,2021-02-06,2021,2,5,20210206
13.0,2021-02-06,2021,2,5,20210206
66.0,2021-02-06,2021,2,5,20210206
15.0,2021-02-06,2021,2,5,20210206
19.0,2021-02-06,2021,2,5,20210206
16.0,2021-02-06,2021,2,5,20210206
17.0,2021-02-06,2021,2,5,20210206
18.0,2021-02-06,2021,2,5,20210206
20.0,2021-02-06,2021,2,5,20210206
21.0,2021-02-06,2021,2,5,20210206
22.0,2021-02-06,2021,2,5,20210206
25.0,2021-02-06,2021,2,5,20210206
24.0,2021-02-06,2021,2,5,20210206
23.0,2021-02-06,2021,2,5,20210206
26.0,2021-02-06,2021,2,5,20210206
27.0,2021-02-06,2021,2,5,20210206
29.0,2021-02-06,2021,2,5,20210206
69.0,2021-02-06,2021,2,5,20210206
28.0,2021-02-06,2021,2,5,20210206
30.0,2021-02-06,2021,2,5,20210206
37.0,2021-02-06,2021,2,5,20210206
38.0,2021-02-06,2021,2,5,20210206
31.0,2021-02-06,2021,2,5,20210206
33.0,2021-02-06,2021,2,5,20210206
34.0,2021-02-06,2021,2,5,20210206
35.0,2021-02-06,2021,2,5,20210206
32.0,2021-02-06,2021,2,5,20210206
36.0,2021-02-06,2021,2,5,20210206
39.0,2021-02-06,2021,2,5,20210206
40.0,2021-02-06,2021,2,5,20210206
41.0,2021-02-06,2021,2,5,20210206
42.0,2021-02-06,2021,2,5,20210206
72.0,2021-02-06,2021,2,5,20210206
44.0,2021-02-06,2021,2,5,20210206
45.0,2021-02-06,2021,2,5,20210206
46.0,2021-02-06,2021,2,5,20210206
47.0,2021-02-06,2021,2,5,20210206
48.0,2021-02-06,2021,2,5,20210206
49.0,2021-02-06,2021,2,5,20210206
51.0,2021-02-06,2021,2,5,20210206
78.0,2021-02-06,2021,2,5,20210206
50.0,2021-02-06,2021,2,5,20210206
53.0,2021-02-06,2021,2,5,20210206
55.0,2021-02-06,2021,2,5,20210206
54.0,2021-02-06,2021,2,5,20210206
56.0,2021-02-06,2021,2,5,20210206
2.0,2021-02-05,2021,2,4,20210205
1.0,2021-02-05,2021,2,4,20210205
5.0,2021-02-05,2021,2,4,20210205
60.0,2021-02-05,2021,2,4,20210205
4.0,2021-02-05,2021,2,4,20210205
6.0,2021-02-05,2021,2,4,20210205
8.0,2021-02-05,2021,2,4,20210205
9.0,2021-02-05,2021,2,4,20210205
11.0,2021-02-05,2021,2,4,20210205
10.0,2021-02-05,2021,2,4,20210205
12.0,2021-02-05,2021,2,4,20210205
13.0,2021-02-05,2021,2,4,20210205
66.0,2021-02-05,2021,2,4,20210205
15.0,2021-02-05,2021,2,4,20210205
19.0,2021-02-05,2021,2,4,20210205
16.0,2021-02-05,2021,2,4,20210205
17.0,2021-02-05,2021,2,4,20210205
18.0,2021-02-05,2021,2,4,20210205
20.0,2021-02-05,2021,2,4,20210205
21.0,2021-02-05,2021,2,4,20210205
22.0,2021-02-05,2021,2,4,20210205
25.0,2021-02-05,2021,2,4,20210205
24.0,2021-02-05,2021,2,4,20210205
23.0,2021-02-05,2021,2,4,20210205
26.0,2021-02-05,2021,2,4,20210205
27.0,2021-02-05,2021,2,4,20210205
29.0,2021-02-05,2021,2,4,20210205
69.0,2021-02-05,2021,2,4,20210205
28.0,2021-02-05,2021,2,4,20210205
30.0,2021-02-05,2021,2,4,20210205
37.0,2021-02-05,2021,2,4,20210205
38.0,2021-02-05,2021,2,4,20210205
31.0,2021-02-05,2021,2,4,20210205
33.0,2021-02-05,2021,2,4,20210205
34.0,2021-02-05,2021,2,4,20210205
35.0,2021-02-05,2021,2,4,20210205
32.0,2021-02-05,2021,2,4,20210205
36.0,2021-02-05,2021,2,4,20210205
39.0,2021-02-05,2021,2,4,20210205
40.0,2021-02-05,2021,2,4,20210205
41.0,2021-02-05,2021,2,4,20210205
42.0,2021-02-05,2021,2,4,20210205
72.0,2021-02-05,2021,2,4,20210205
44.0,2021-02-05,2021,2,4,20210205
45.0,2021-02-05,2021,2,4,20210205
46.0,2021-02-05,2021,2,4,20210205
47.0,2021-02-05,2021,2,4,20210205
48.0,2021-02-05,2021,2,4,20210205
49.0,2021-02-05,2021,2,4,20210205
51.0,2021-02-05,2021,2,4,20210205
78.0,2021-02-05,2021,2,4,20210205
50.0,2021-02-05,2021,2,4,20210205
53.0,2021-02-05,2021,2,4,20210205
55.0,2021-02-05,2021,2,4,20210205
54.0,2021-02-05,2021,2,4,20210205
56.0,2021-02-05,2021,2,4,20210205
2.0,2021-02-04,2021,2,3,20210204
1.0,2021-02-04,2021,2,3,20210204
5.0,2021-02-04,2021,2,3,20210204
60.0,2021-02-04,2021,2,3,20210204
4.0,2021-02-04,2021,2,3,20210204
6.0,2021-02-04,2021,2,3,20210204
8.0,2021-02-04,2021,2,3,20210204
9.0,2021-02-04,2021,2,3,20210204
11.0,2021-02-04,2021,2,3,20210204
10.0,2021-02-04,2021,2,3,20210204
12.0,2021-02-04,2021,2,3,20210204
13.0,2021-02-04,2021,2,3,20210204
66.0,2021-02-04,2021,2,3,20210204
15.0,2021-02-04,2021,2,3,20210204
19.0,2021-02-04,2021,2,3,20210204
16.0,2021-02-04,2021,2,3,20210204
17.0,2021-02-04,2021,2,3,20210204
18.0,2021-02-04,2021,2,3,20210204
20.0,2021-02-04,2021,2,3,20210204
21.0,2021-02-04,2021,2,3,20210204
22.0,2021-02-04,2021,2,3,20210204
25.0,2021-02-04,2021,2,3,20210204
24.0,2021-02-04,2021,2,3,20210204
23.0,2021-02-04,2021,2,3,20210204
26.0,2021-02-04,2021,2,3,20210204
27.0,2021-02-04,2021,2,3,20210204
29.0,2021-02-04,2021,2,3,20210204
69.0,2021-02-04,2021,2,3,20210204
28.0,2021-02-04,2021,2,3,20210204
30.0,2021-02-04,2021,2,3,20210204
37.0,2021-02-04,2021,2,3,20210204
38.0,2021-02-04,2021,2,3,20210204
31.0,2021-02-04,2021,2,3,20210204
33.0,2021-02-04,2021,2,3,20210204
34.0,2021-02-04,2021,2,3,20210204
35.0,2021-02-04,2021,2,3,20210204
32.0,2021-02-04,2021,2,3,20210204
36.0,2021-02-04,2021,2,3,20210204
39.0,2021-02-04,2021,2,3,20210204
40.0,2021-02-04,2021,2,3,20210204
41.0,2021-02-04,2021,2,3,20210204
42.0,2021-02-04,2021,2,3,20210204
